secid,date,cp_flag,index_flag,cusip,ticker,sic,exchange_d,class,issue_type,industry_group,volume,open_interest
108105,04/02/2022,,1,64881510,SPX,9999,32768,,A,,1749347,14267390
108105,04/02/2022,C,1,64881510,SPX,9999,32768,,A,,713080,4948991
108105,04/02/2022,P,1,64881510,SPX,9999,32768,,A,,1036267,9318399
108105,07/02/2022,,1,64881510,SPX,9999,32768,,A,,1533715,13936392
108105,07/02/2022,C,1,64881510,SPX,9999,32768,,A,,596610,4825400
108105,07/02/2022,P,1,64881510,SPX,9999,32768,,A,,937105,9110992
108105,08/02/2022,,1,64881510,SPX,9999,32768,,A,,1145324,14093963
108105,08/02/2022,C,1,64881510,SPX,9999,32768,,A,,420384,4890116
108105,08/02/2022,P,1,64881510,SPX,9999,32768,,A,,724940,9203847
108105,09/02/2022,,1,64881510,SPX,9999,32768,,A,,1670197,14397703
108105,09/02/2022,C,1,64881510,SPX,9999,32768,,A,,665978,4988489
108105,09/02/2022,P,1,64881510,SPX,9999,32768,,A,,1004219,9409214
108105,10/02/2022,,1,64881510,SPX,9999,32768,,A,,1507438,14487420
108105,10/02/2022,C,1,64881510,SPX,9999,32768,,A,,576454,5002706
108105,10/02/2022,P,1,64881510,SPX,9999,32768,,A,,930984,9484714
108105,11/02/2022,,1,64881510,SPX,9999,32768,,A,,2246159,14933157
108105,11/02/2022,C,1,64881510,SPX,9999,32768,,A,,744178,5128322
108105,11/02/2022,P,1,64881510,SPX,9999,32768,,A,,1501981,9804835
108105,14/02/2022,,1,64881510,SPX,9999,32768,,A,,1844919,14681058
108105,14/02/2022,C,1,64881510,SPX,9999,32768,,A,,667527,5043907
108105,14/02/2022,P,1,64881510,SPX,9999,32768,,A,,1177392,9637151
108105,15/02/2022,,1,64881510,SPX,9999,32768,,A,,1321031,14726995
108105,15/02/2022,C,1,64881510,SPX,9999,32768,,A,,430271,5104080
108105,15/02/2022,P,1,64881510,SPX,9999,32768,,A,,890760,9622915
108105,16/02/2022,,1,64881510,SPX,9999,32768,,A,,1571217,15167478
108105,16/02/2022,C,1,64881510,SPX,9999,32768,,A,,601347,5238869
108105,16/02/2022,P,1,64881510,SPX,9999,32768,,A,,969870,9928609
108105,17/02/2022,,1,64881510,SPX,9999,32768,,A,,1600944,15216287
108105,17/02/2022,C,1,64881510,SPX,9999,32768,,A,,652033,5257345
108105,17/02/2022,P,1,64881510,SPX,9999,32768,,A,,948911,9958942
108105,18/02/2022,,1,64881510,SPX,9999,32768,,A,,2042248,13929204
108105,18/02/2022,C,1,64881510,SPX,9999,32768,,A,,805085,4895442
108105,18/02/2022,P,1,64881510,SPX,9999,32768,,A,,1237163,9033762
108105,22/02/2022,,1,64881510,SPX,9999,32768,,A,,1995861,13869783
108105,22/02/2022,C,1,64881510,SPX,9999,32768,,A,,836834,4888380
108105,22/02/2022,P,1,64881510,SPX,9999,32768,,A,,1159027,8981403
108105,23/02/2022,,1,64881510,SPX,9999,32768,,A,,2054102,14046637
108105,23/02/2022,C,1,64881510,SPX,9999,32768,,A,,935623,4988020
108105,23/02/2022,P,1,64881510,SPX,9999,32768,,A,,1118479,9058617
108105,24/02/2022,,1,64881510,SPX,9999,32768,,A,,1980623,14289679
108105,24/02/2022,C,1,64881510,SPX,9999,32768,,A,,771133,5134578
108105,24/02/2022,P,1,64881510,SPX,9999,32768,,A,,1209490,9155101
108105,25/02/2022,,1,64881510,SPX,9999,32768,,A,,2219065,14820307
108105,25/02/2022,C,1,64881510,SPX,9999,32768,,A,,965462,5401461
108105,25/02/2022,P,1,64881510,SPX,9999,32768,,A,,1253603,9418846
108105,28/02/2022,,1,64881510,SPX,9999,32768,,A,,1784081,14753537
108105,28/02/2022,C,1,64881510,SPX,9999,32768,,A,,712963,5378493
108105,28/02/2022,P,1,64881510,SPX,9999,32768,,A,,1071118,9375044
108105,01/03/2022,,1,64881510,SPX,9999,32768,,A,,1367234,14454561
108105,01/03/2022,C,1,64881510,SPX,9999,32768,,A,,519314,5323702
108105,01/03/2022,P,1,64881510,SPX,9999,32768,,A,,847920,9130859
108105,02/03/2022,,1,64881510,SPX,9999,32768,,A,,1611962,14860569
108105,02/03/2022,C,1,64881510,SPX,9999,32768,,A,,596677,5456591
108105,02/03/2022,P,1,64881510,SPX,9999,32768,,A,,1015285,9403978
108105,03/03/2022,,1,64881510,SPX,9999,32768,,A,,1122246,14914599
108105,03/03/2022,C,1,64881510,SPX,9999,32768,,A,,452629,5422437
108105,03/03/2022,P,1,64881510,SPX,9999,32768,,A,,669617,9492162
108105,04/03/2022,,1,64881510,SPX,9999,32768,,A,,1816778,15240510
108105,04/03/2022,C,1,64881510,SPX,9999,32768,,A,,604962,5520200
108105,04/03/2022,P,1,64881510,SPX,9999,32768,,A,,1211816,9720310
108105,07/03/2022,,1,64881510,SPX,9999,32768,,A,,1838319,15020459
108105,07/03/2022,C,1,64881510,SPX,9999,32768,,A,,645851,5455418
108105,07/03/2022,P,1,64881510,SPX,9999,32768,,A,,1192468,9565041
108105,08/03/2022,,1,64881510,SPX,9999,32768,,A,,1528191,15184942
108105,08/03/2022,C,1,64881510,SPX,9999,32768,,A,,546463,5490281
108105,08/03/2022,P,1,64881510,SPX,9999,32768,,A,,981728,9694661
108105,09/03/2022,,1,64881510,SPX,9999,32768,,A,,1706460,15623987
108105,09/03/2022,C,1,64881510,SPX,9999,32768,,A,,648101,5651745
108105,09/03/2022,P,1,64881510,SPX,9999,32768,,A,,1058359,9972242
108105,10/03/2022,,1,64881510,SPX,9999,32768,,A,,1397724,15679391
108105,10/03/2022,C,1,64881510,SPX,9999,32768,,A,,586409,5687280
108105,10/03/2022,P,1,64881510,SPX,9999,32768,,A,,811315,9992111
108105,11/03/2022,,1,64881510,SPX,9999,32768,,A,,1884455,15960007
108105,11/03/2022,C,1,64881510,SPX,9999,32768,,A,,659746,5742878
108105,11/03/2022,P,1,64881510,SPX,9999,32768,,A,,1224709,10217129
108105,14/03/2022,,1,64881510,SPX,9999,32768,,A,,1776895,15782390
108105,14/03/2022,C,1,64881510,SPX,9999,32768,,A,,632905,5672628
108105,14/03/2022,P,1,64881510,SPX,9999,32768,,A,,1143990,10109762
108105,15/03/2022,,1,64881510,SPX,9999,32768,,A,,1372310,15948341
108105,15/03/2022,C,1,64881510,SPX,9999,32768,,A,,479997,5758606
108105,15/03/2022,P,1,64881510,SPX,9999,32768,,A,,892313,10189735
108105,16/03/2022,,1,64881510,SPX,9999,32768,,A,,1991659,16419351
108105,16/03/2022,C,1,64881510,SPX,9999,32768,,A,,779067,5906252
108105,16/03/2022,P,1,64881510,SPX,9999,32768,,A,,1212592,10513099
108105,17/03/2022,,1,64881510,SPX,9999,32768,,A,,1505469,16487312
108105,17/03/2022,C,1,64881510,SPX,9999,32768,,A,,602770,5907121
108105,17/03/2022,P,1,64881510,SPX,9999,32768,,A,,902699,10580191
108105,18/03/2022,,1,64881510,SPX,9999,32768,,A,,1854160,12869146
108105,18/03/2022,C,1,64881510,SPX,9999,32768,,A,,756640,4345783
108105,18/03/2022,P,1,64881510,SPX,9999,32768,,A,,1097520,8523363
108105,21/03/2022,,1,64881510,SPX,9999,32768,,A,,1755687,12711028
108105,21/03/2022,C,1,64881510,SPX,9999,32768,,A,,652296,4313838
108105,21/03/2022,P,1,64881510,SPX,9999,32768,,A,,1103391,8397190
108105,22/03/2022,,1,64881510,SPX,9999,32768,,A,,1512712,12918283
108105,22/03/2022,C,1,64881510,SPX,9999,32768,,A,,520922,4386208
108105,22/03/2022,P,1,64881510,SPX,9999,32768,,A,,991790,8532075
108105,23/03/2022,,1,64881510,SPX,9999,32768,,A,,1477164,13393621
108105,23/03/2022,C,1,64881510,SPX,9999,32768,,A,,532053,4520318
108105,23/03/2022,P,1,64881510,SPX,9999,32768,,A,,945111,8873303
108105,24/03/2022,,1,64881510,SPX,9999,32768,,A,,1111038,13404744
108105,24/03/2022,C,1,64881510,SPX,9999,32768,,A,,400599,4527300
108105,24/03/2022,P,1,64881510,SPX,9999,32768,,A,,710439,8877444
108105,25/03/2022,,1,64881510,SPX,9999,32768,,A,,1908191,13731957
108105,25/03/2022,C,1,64881510,SPX,9999,32768,,A,,670604,4636549
108105,25/03/2022,P,1,64881510,SPX,9999,32768,,A,,1237587,9095408
108105,28/03/2022,,1,64881510,SPX,9999,32768,,A,,1778588,13524192
108105,28/03/2022,C,1,64881510,SPX,9999,32768,,A,,613641,4583320
108105,28/03/2022,P,1,64881510,SPX,9999,32768,,A,,1164947,8940872
108105,29/03/2022,,1,64881510,SPX,9999,32768,,A,,1648929,13726090
108105,29/03/2022,C,1,64881510,SPX,9999,32768,,A,,632959,4639236
108105,29/03/2022,P,1,64881510,SPX,9999,32768,,A,,1015970,9086854
108105,30/03/2022,,1,64881510,SPX,9999,32768,,A,,1730045,14214751
108105,30/03/2022,C,1,64881510,SPX,9999,32768,,A,,633588,4779853
108105,30/03/2022,P,1,64881510,SPX,9999,32768,,A,,1096457,9434898
108105,31/03/2022,,1,64881510,SPX,9999,32768,,A,,2042393,14359632
108105,31/03/2022,C,1,64881510,SPX,9999,32768,,A,,744418,4810747
108105,31/03/2022,P,1,64881510,SPX,9999,32768,,A,,1297975,9548885
108105,01/04/2022,,1,64881510,SPX,9999,32768,,A,,1938207,13750213
108105,01/04/2022,C,1,64881510,SPX,9999,32768,,A,,694446,4551112
108105,01/04/2022,P,1,64881510,SPX,9999,32768,,A,,1243761,9199101
108105,04/04/2022,,1,64881510,SPX,9999,32768,,A,,1476737,13661925
108105,04/04/2022,C,1,64881510,SPX,9999,32768,,A,,524174,4552389
108105,04/04/2022,P,1,64881510,SPX,9999,32768,,A,,952563,9109536
108105,05/04/2022,,1,64881510,SPX,9999,32768,,A,,1272892,13809135
108105,05/04/2022,C,1,64881510,SPX,9999,32768,,A,,407381,4602476
108105,05/04/2022,P,1,64881510,SPX,9999,32768,,A,,865511,9206659
108105,06/04/2022,,1,64881510,SPX,9999,32768,,A,,1886787,14215519
108105,06/04/2022,C,1,64881510,SPX,9999,32768,,A,,727219,4695156
108105,06/04/2022,P,1,64881510,SPX,9999,32768,,A,,1159568,9520363
108105,07/04/2022,,1,64881510,SPX,9999,32768,,A,,1175290,14367561
108105,07/04/2022,C,1,64881510,SPX,9999,32768,,A,,454740,4751623
108105,07/04/2022,P,1,64881510,SPX,9999,32768,,A,,720550,9615938
108105,08/04/2022,,1,64881510,SPX,9999,32768,,A,,1646589,14665726
108105,08/04/2022,C,1,64881510,SPX,9999,32768,,A,,592878,4862031
108105,08/04/2022,P,1,64881510,SPX,9999,32768,,A,,1053711,9803695
108105,11/04/2022,,1,64881510,SPX,9999,32768,,A,,1758923,14440898
108105,11/04/2022,C,1,64881510,SPX,9999,32768,,A,,606449,4792307
108105,11/04/2022,P,1,64881510,SPX,9999,32768,,A,,1152474,9648591
108105,12/04/2022,,1,64881510,SPX,9999,32768,,A,,1503123,14659638
108105,12/04/2022,C,1,64881510,SPX,9999,32768,,A,,525614,4854217
108105,12/04/2022,P,1,64881510,SPX,9999,32768,,A,,977509,9805421
108105,13/04/2022,,1,64881510,SPX,9999,32768,,A,,1917916,15132338
108105,13/04/2022,C,1,64881510,SPX,9999,32768,,A,,729870,4991293
108105,13/04/2022,P,1,64881510,SPX,9999,32768,,A,,1188046,10141045
108105,14/04/2022,,1,64881510,SPX,9999,32768,,A,,1836321,13510176
108105,14/04/2022,C,1,64881510,SPX,9999,32768,,A,,657992,4491855
108105,14/04/2022,P,1,64881510,SPX,9999,32768,,A,,1178329,9018321
108105,18/04/2022,,1,64881510,SPX,9999,32768,,A,,1651945,13420411
108105,18/04/2022,C,1,64881510,SPX,9999,32768,,A,,582261,4468089
108105,18/04/2022,P,1,64881510,SPX,9999,32768,,A,,1069684,8952322
108105,19/04/2022,,1,64881510,SPX,9999,32768,,A,,1286478,13603246
108105,19/04/2022,C,1,64881510,SPX,9999,32768,,A,,496439,4526493
108105,19/04/2022,P,1,64881510,SPX,9999,32768,,A,,790039,9076753
108105,20/04/2022,,1,64881510,SPX,9999,32768,,A,,1547883,14006995
108105,20/04/2022,C,1,64881510,SPX,9999,32768,,A,,572502,4652746
108105,20/04/2022,P,1,64881510,SPX,9999,32768,,A,,975381,9354249
108105,21/04/2022,,1,64881510,SPX,9999,32768,,A,,1575990,14006319
108105,21/04/2022,C,1,64881510,SPX,9999,32768,,A,,512773,4640263
108105,21/04/2022,P,1,64881510,SPX,9999,32768,,A,,1063217,9366056
108105,22/04/2022,,1,64881510,SPX,9999,32768,,A,,2575351,14431318
108105,22/04/2022,C,1,64881510,SPX,9999,32768,,A,,863908,4748671
108105,22/04/2022,P,1,64881510,SPX,9999,32768,,A,,1711443,9682647
108105,25/04/2022,,1,64881510,SPX,9999,32768,,A,,2523460,14252498
108105,25/04/2022,C,1,64881510,SPX,9999,32768,,A,,932482,4738691
108105,25/04/2022,P,1,64881510,SPX,9999,32768,,A,,1590978,9513807
108105,26/04/2022,,1,64881510,SPX,9999,32768,,A,,1979029,14577698
108105,26/04/2022,C,1,64881510,SPX,9999,32768,,A,,783167,4886413
108105,26/04/2022,P,1,64881510,SPX,9999,32768,,A,,1195862,9691285
108105,27/04/2022,,1,64881510,SPX,9999,32768,,A,,2090736,14921173
108105,27/04/2022,C,1,64881510,SPX,9999,32768,,A,,742161,5027573
108105,27/04/2022,P,1,64881510,SPX,9999,32768,,A,,1348575,9893600
108105,28/04/2022,,1,64881510,SPX,9999,32768,,A,,1523311,15160367
108105,28/04/2022,C,1,64881510,SPX,9999,32768,,A,,576719,5139975
108105,28/04/2022,P,1,64881510,SPX,9999,32768,,A,,946592,10020392
108105,29/04/2022,,1,64881510,SPX,9999,32768,,A,,2379572,15548410
108105,29/04/2022,C,1,64881510,SPX,9999,32768,,A,,806142,5289327
108105,29/04/2022,P,1,64881510,SPX,9999,32768,,A,,1573430,10259083
108105,02/05/2022,,1,64881510,SPX,9999,32768,,A,,2494657,15013921
108105,02/05/2022,C,1,64881510,SPX,9999,32768,,A,,927968,5139615
108105,02/05/2022,P,1,64881510,SPX,9999,32768,,A,,1566689,9874306
108105,03/05/2022,,1,64881510,SPX,9999,32768,,A,,1712004,15187079
108105,03/05/2022,C,1,64881510,SPX,9999,32768,,A,,644752,5297215
108105,03/05/2022,P,1,64881510,SPX,9999,32768,,A,,1067252,9889864
108105,04/05/2022,,1,64881510,SPX,9999,32768,,A,,1909314,15429405
108105,04/05/2022,C,1,64881510,SPX,9999,32768,,A,,754843,5382671
108105,04/05/2022,P,1,64881510,SPX,9999,32768,,A,,1154471,10046734
108105,05/05/2022,,1,64881510,SPX,9999,32768,,A,,1730330,15528338
108105,05/05/2022,C,1,64881510,SPX,9999,32768,,A,,652400,5424818
108105,05/05/2022,P,1,64881510,SPX,9999,32768,,A,,1077930,10103520
108105,06/05/2022,,1,64881510,SPX,9999,32768,,A,,2150762,16003020
108105,06/05/2022,C,1,64881510,SPX,9999,32768,,A,,829120,5615380
108105,06/05/2022,P,1,64881510,SPX,9999,32768,,A,,1321642,10387640
108105,09/05/2022,,1,64881510,SPX,9999,32768,,A,,2221867,15724384
108105,09/05/2022,C,1,64881510,SPX,9999,32768,,A,,851749,5552269
108105,09/05/2022,P,1,64881510,SPX,9999,32768,,A,,1370118,10172115
108105,10/05/2022,,1,64881510,SPX,9999,32768,,A,,2198346,15674261
108105,10/05/2022,C,1,64881510,SPX,9999,32768,,A,,931710,5570294
108105,10/05/2022,P,1,64881510,SPX,9999,32768,,A,,1266636,10103967
108105,11/05/2022,,1,64881510,SPX,9999,32768,,A,,2218270,15890935
108105,11/05/2022,C,1,64881510,SPX,9999,32768,,A,,835657,5695243
108105,11/05/2022,P,1,64881510,SPX,9999,32768,,A,,1382613,10195692
108105,12/05/2022,,1,64881510,SPX,9999,32768,,A,,2118489,15991784
108105,12/05/2022,C,1,64881510,SPX,9999,32768,,A,,704588,5751882
108105,12/05/2022,P,1,64881510,SPX,9999,32768,,A,,1413901,10239902
108105,13/05/2022,,1,64881510,SPX,9999,32768,,A,,2334273,16522730
108105,13/05/2022,C,1,64881510,SPX,9999,32768,,A,,930642,5994711
108105,13/05/2022,P,1,64881510,SPX,9999,32768,,A,,1403631,10528019
108105,16/05/2022,,1,64881510,SPX,9999,32768,,A,,1997683,16342406
108105,16/05/2022,C,1,64881510,SPX,9999,32768,,A,,713944,5967217
108105,16/05/2022,P,1,64881510,SPX,9999,32768,,A,,1283739,10375189
108105,17/05/2022,,1,64881510,SPX,9999,32768,,A,,1950167,16529522
108105,17/05/2022,C,1,64881510,SPX,9999,32768,,A,,822138,6018405
108105,17/05/2022,P,1,64881510,SPX,9999,32768,,A,,1128029,10511117
108105,18/05/2022,,1,64881510,SPX,9999,32768,,A,,2629369,16871754
108105,18/05/2022,C,1,64881510,SPX,9999,32768,,A,,946855,6154087
108105,18/05/2022,P,1,64881510,SPX,9999,32768,,A,,1682514,10717667
108105,19/05/2022,,1,64881510,SPX,9999,32768,,A,,2448480,17212119
108105,19/05/2022,C,1,64881510,SPX,9999,32768,,A,,962600,6231426
108105,19/05/2022,P,1,64881510,SPX,9999,32768,,A,,1485880,10980693
108105,20/05/2022,,1,64881510,SPX,9999,32768,,A,,2725006,15834404
108105,20/05/2022,C,1,64881510,SPX,9999,32768,,A,,1019119,5798824
108105,20/05/2022,P,1,64881510,SPX,9999,32768,,A,,1705887,10035580
108105,23/05/2022,,1,64881510,SPX,9999,32768,,A,,2049907,15867802
108105,23/05/2022,C,1,64881510,SPX,9999,32768,,A,,805199,5785438
108105,23/05/2022,P,1,64881510,SPX,9999,32768,,A,,1244708,10082364
108105,24/05/2022,,1,64881510,SPX,9999,32768,,A,,1801644,16073398
108105,24/05/2022,C,1,64881510,SPX,9999,32768,,A,,759356,5881492
108105,24/05/2022,P,1,64881510,SPX,9999,32768,,A,,1042288,10191906
108105,25/05/2022,,1,64881510,SPX,9999,32768,,A,,1850662,16284672
108105,25/05/2022,C,1,64881510,SPX,9999,32768,,A,,780117,5971204
108105,25/05/2022,P,1,64881510,SPX,9999,32768,,A,,1070545,10313468
108105,26/05/2022,,1,64881510,SPX,9999,32768,,A,,2064520,16470380
108105,26/05/2022,C,1,64881510,SPX,9999,32768,,A,,909644,6057933
108105,26/05/2022,P,1,64881510,SPX,9999,32768,,A,,1154876,10412447
108105,27/05/2022,,1,64881510,SPX,9999,32768,,A,,2434363,16709798
108105,27/05/2022,C,1,64881510,SPX,9999,32768,,A,,1001129,6142414
108105,27/05/2022,P,1,64881510,SPX,9999,32768,,A,,1433234,10567384
108105,31/05/2022,,1,64881510,SPX,9999,32768,,A,,2156662,16643603
108105,31/05/2022,C,1,64881510,SPX,9999,32768,,A,,934126,6142471
108105,31/05/2022,P,1,64881510,SPX,9999,32768,,A,,1222536,10501132
108105,01/06/2022,,1,64881510,SPX,9999,32768,,A,,2170154,16491269
108105,01/06/2022,C,1,64881510,SPX,9999,32768,,A,,834848,6089158
108105,01/06/2022,P,1,64881510,SPX,9999,32768,,A,,1335306,10402111
108105,02/06/2022,,1,64881510,SPX,9999,32768,,A,,1975009,16721840
108105,02/06/2022,C,1,64881510,SPX,9999,32768,,A,,833332,6107948
108105,02/06/2022,P,1,64881510,SPX,9999,32768,,A,,1141677,10613892
108105,03/06/2022,,1,64881510,SPX,9999,32768,,A,,1900803,17035429
108105,03/06/2022,C,1,64881510,SPX,9999,32768,,A,,749234,6218159
108105,03/06/2022,P,1,64881510,SPX,9999,32768,,A,,1151569,10817270
108105,06/06/2022,,1,64881510,SPX,9999,32768,,A,,1707971,16833352
108105,06/06/2022,C,1,64881510,SPX,9999,32768,,A,,663534,6174000
108105,06/06/2022,P,1,64881510,SPX,9999,32768,,A,,1044437,10659352
108105,07/06/2022,,1,64881510,SPX,9999,32768,,A,,1882108,17020268
108105,07/06/2022,C,1,64881510,SPX,9999,32768,,A,,769804,6235715
108105,07/06/2022,P,1,64881510,SPX,9999,32768,,A,,1112304,10784553
108105,08/06/2022,,1,64881510,SPX,9999,32768,,A,,1786150,17299270
108105,08/06/2022,C,1,64881510,SPX,9999,32768,,A,,754223,6326392
108105,08/06/2022,P,1,64881510,SPX,9999,32768,,A,,1031927,10972878
108105,09/06/2022,,1,64881510,SPX,9999,32768,,A,,2124646,17423601
108105,09/06/2022,C,1,64881510,SPX,9999,32768,,A,,829458,6363009
108105,09/06/2022,P,1,64881510,SPX,9999,32768,,A,,1295188,11060592
108105,10/06/2022,,1,64881510,SPX,9999,32768,,A,,2945935,17617884
108105,10/06/2022,C,1,64881510,SPX,9999,32768,,A,,1067670,6442968
108105,10/06/2022,P,1,64881510,SPX,9999,32768,,A,,1878265,11174916
108105,13/06/2022,,1,64881510,SPX,9999,32768,,A,,3131115,17647863
108105,13/06/2022,C,1,64881510,SPX,9999,32768,,A,,1102570,6499123
108105,13/06/2022,P,1,64881510,SPX,9999,32768,,A,,2028545,11148740
108105,14/06/2022,,1,64881510,SPX,9999,32768,,A,,2685418,18008239
108105,14/06/2022,C,1,64881510,SPX,9999,32768,,A,,1140196,6700004
108105,14/06/2022,P,1,64881510,SPX,9999,32768,,A,,1545222,11308235
108105,15/06/2022,,1,64881510,SPX,9999,32768,,A,,2195593,18366377
108105,15/06/2022,C,1,64881510,SPX,9999,32768,,A,,907005,6930632
108105,15/06/2022,P,1,64881510,SPX,9999,32768,,A,,1288588,11435745
108105,16/06/2022,,1,64881510,SPX,9999,32768,,A,,3105650,18597102
108105,16/06/2022,C,1,64881510,SPX,9999,32768,,A,,1147432,7062649
108105,16/06/2022,P,1,64881510,SPX,9999,32768,,A,,1958218,11534453
108105,17/06/2022,,1,64881510,SPX,9999,32768,,A,,2495104,14516960
108105,17/06/2022,C,1,64881510,SPX,9999,32768,,A,,1030766,5311704
108105,17/06/2022,P,1,64881510,SPX,9999,32768,,A,,1464338,9205256
108105,21/06/2022,,1,64881510,SPX,9999,32768,,A,,2108530,14366928
108105,21/06/2022,C,1,64881510,SPX,9999,32768,,A,,901294,5301311
108105,21/06/2022,P,1,64881510,SPX,9999,32768,,A,,1207236,9065617
108105,22/06/2022,,1,64881510,SPX,9999,32768,,A,,2160842,14552197
108105,22/06/2022,C,1,64881510,SPX,9999,32768,,A,,940395,5444013
108105,22/06/2022,P,1,64881510,SPX,9999,32768,,A,,1220447,9108184
108105,23/06/2022,,1,64881510,SPX,9999,32768,,A,,1962553,14737890
108105,23/06/2022,C,1,64881510,SPX,9999,32768,,A,,839225,5516739
108105,23/06/2022,P,1,64881510,SPX,9999,32768,,A,,1123328,9221151
108105,24/06/2022,,1,64881510,SPX,9999,32768,,A,,2569149,14971675
108105,24/06/2022,C,1,64881510,SPX,9999,32768,,A,,1046660,5611866
108105,24/06/2022,P,1,64881510,SPX,9999,32768,,A,,1522489,9359809
108105,27/06/2022,,1,64881510,SPX,9999,32768,,A,,1826188,15157118
108105,27/06/2022,C,1,64881510,SPX,9999,32768,,A,,751510,5681177
108105,27/06/2022,P,1,64881510,SPX,9999,32768,,A,,1074678,9475941
108105,28/06/2022,,1,64881510,SPX,9999,32768,,A,,2358161,15299517
108105,28/06/2022,C,1,64881510,SPX,9999,32768,,A,,956012,5728205
108105,28/06/2022,P,1,64881510,SPX,9999,32768,,A,,1402149,9571312
108105,29/06/2022,,1,64881510,SPX,9999,32768,,A,,2013062,15521984
108105,29/06/2022,C,1,64881510,SPX,9999,32768,,A,,874398,5808481
108105,29/06/2022,P,1,64881510,SPX,9999,32768,,A,,1138664,9713503
108105,30/06/2022,,1,64881510,SPX,9999,32768,,A,,2517562,15789111
108105,30/06/2022,C,1,64881510,SPX,9999,32768,,A,,1136514,5945982
108105,30/06/2022,P,1,64881510,SPX,9999,32768,,A,,1381048,9843129
108105,01/07/2022,,1,64881510,SPX,9999,32768,,A,,2043565,15141549
108105,01/07/2022,C,1,64881510,SPX,9999,32768,,A,,842419,5700653
108105,01/07/2022,P,1,64881510,SPX,9999,32768,,A,,1201146,9440896
108105,05/07/2022,,1,64881510,SPX,9999,32768,,A,,2090588,15053423
108105,05/07/2022,C,1,64881510,SPX,9999,32768,,A,,895327,5676827
108105,05/07/2022,P,1,64881510,SPX,9999,32768,,A,,1195261,9376596
108105,06/07/2022,,1,64881510,SPX,9999,32768,,A,,1762704,15246397
108105,06/07/2022,C,1,64881510,SPX,9999,32768,,A,,755659,5767017
108105,06/07/2022,P,1,64881510,SPX,9999,32768,,A,,1007045,9479380
108105,07/07/2022,,1,64881510,SPX,9999,32768,,A,,1827261,15392019
108105,07/07/2022,C,1,64881510,SPX,9999,32768,,A,,814708,5803276
108105,07/07/2022,P,1,64881510,SPX,9999,32768,,A,,1012553,9588743
108105,08/07/2022,,1,64881510,SPX,9999,32768,,A,,2056381,15650784
108105,08/07/2022,C,1,64881510,SPX,9999,32768,,A,,840087,5890816
108105,08/07/2022,P,1,64881510,SPX,9999,32768,,A,,1216294,9759968
108105,11/07/2022,,1,64881510,SPX,9999,32768,,A,,1716089,15561164
108105,11/07/2022,C,1,64881510,SPX,9999,32768,,A,,689035,5842668
108105,11/07/2022,P,1,64881510,SPX,9999,32768,,A,,1027054,9718496
108105,12/07/2022,,1,64881510,SPX,9999,32768,,A,,1902821,15716365
108105,12/07/2022,C,1,64881510,SPX,9999,32768,,A,,771775,5887479
108105,12/07/2022,P,1,64881510,SPX,9999,32768,,A,,1131046,9828886
108105,13/07/2022,,1,64881510,SPX,9999,32768,,A,,2326218,15918374
108105,13/07/2022,C,1,64881510,SPX,9999,32768,,A,,984122,5965782
108105,13/07/2022,P,1,64881510,SPX,9999,32768,,A,,1342096,9952592
108105,14/07/2022,,1,64881510,SPX,9999,32768,,A,,2475908,16128944
108105,14/07/2022,C,1,64881510,SPX,9999,32768,,A,,1086040,6035420
108105,14/07/2022,P,1,64881510,SPX,9999,32768,,A,,1389868,10093524
108105,15/07/2022,,1,64881510,SPX,9999,32768,,A,,2021512,14521580
108105,15/07/2022,C,1,64881510,SPX,9999,32768,,A,,880882,5402691
108105,15/07/2022,P,1,64881510,SPX,9999,32768,,A,,1140630,9118889
108105,18/07/2022,,1,64881510,SPX,9999,32768,,A,,2037315,14358275
108105,18/07/2022,C,1,64881510,SPX,9999,32768,,A,,798467,5359165
108105,18/07/2022,P,1,64881510,SPX,9999,32768,,A,,1238848,8999110
108105,19/07/2022,,1,64881510,SPX,9999,32768,,A,,2482977,14533761
108105,19/07/2022,C,1,64881510,SPX,9999,32768,,A,,1167405,5435955
108105,19/07/2022,P,1,64881510,SPX,9999,32768,,A,,1315572,9097806
108105,20/07/2022,,1,64881510,SPX,9999,32768,,A,,2315912,14954549
108105,20/07/2022,C,1,64881510,SPX,9999,32768,,A,,993477,5616716
108105,20/07/2022,P,1,64881510,SPX,9999,32768,,A,,1322435,9337833
108105,21/07/2022,,1,64881510,SPX,9999,32768,,A,,2060915,15181256
108105,21/07/2022,C,1,64881510,SPX,9999,32768,,A,,859605,5657684
108105,21/07/2022,P,1,64881510,SPX,9999,32768,,A,,1201310,9523572
108105,22/07/2022,,1,64881510,SPX,9999,32768,,A,,2219405,15377434
108105,22/07/2022,C,1,64881510,SPX,9999,32768,,A,,860613,5709185
108105,22/07/2022,P,1,64881510,SPX,9999,32768,,A,,1358792,9668249
108105,25/07/2022,,1,64881510,SPX,9999,32768,,A,,1668559,15191906
108105,25/07/2022,C,1,64881510,SPX,9999,32768,,A,,660707,5674708
108105,25/07/2022,P,1,64881510,SPX,9999,32768,,A,,1007852,9517198
108105,26/07/2022,,1,64881510,SPX,9999,32768,,A,,1667093,15316941
108105,26/07/2022,C,1,64881510,SPX,9999,32768,,A,,694447,5724761
108105,26/07/2022,P,1,64881510,SPX,9999,32768,,A,,972646,9592180
